Loc	ID	SigQvNum_stat	Coverage_stat	ShufSigQvNum_stat	Coverage_shufStat	Freq_ypred	Coverage_ypred	dip.pval	ks2.pval	Type
chr11:70095090-70095090(+)	chr11_1_70095089	1	15	1	10	nan	nan	nan	nan	nan
chr11:70094828-70094828(+)	chr11_1_70094827	0	15	1	10	nan	nan	nan	nan	nan
chr11:70098471-70098471(-)	chr11_0_70098470	0	13	0	10	nan	nan	nan	nan	nan
chr11:70095611-70095611(+)	chr11_1_70095610	0	14	0	10	nan	nan	nan	nan	nan
chr11:70094912-70094912(-)	chr11_0_70094911	0	15	0	10	nan	nan	nan	nan	nan
chr11:70097689-70097689(+)	chr11_1_70097688	0	11	0	10	nan	nan	nan	nan	nan
chr11:70095561-70095561(-)	chr11_0_70095560	0	16	0	10	nan	nan	nan	nan	nan
chr11:70098297-70098297(-)	chr11_0_70098296	0	13	0	10	nan	nan	nan	nan	nan
chr11:70098422-70098422(-)	chr11_0_70098421	0	13	0	10	nan	nan	nan	nan	nan
chr11:70095824-70095824(+)	chr11_1_70095823	0	14	0	10	nan	nan	nan	nan	nan
chr11:70094991-70094991(-)	chr11_0_70094990	0	14	0	10	nan	nan	nan	nan	nan
chr11:70095125-70095125(-)	chr11_0_70095124	0	15	0	10	nan	nan	nan	nan	nan
chr11:70091947-70091947(-)	chr11_0_70091946	0	10	0	10	nan	nan	nan	nan	nan
chr11:70097852-70097852(-)	chr11_0_70097851	0	13	0	10	nan	nan	nan	nan	nan
chr11:70098501-70098501(-)	chr11_0_70098500	0	14	0	10	nan	nan	nan	nan	nan
chr11:70092210-70092210(+)	chr11_1_70092209	0	11	0	10	nan	nan	nan	nan	nan
chr11:70095853-70095853(-)	chr11_0_70095852	0	16	0	10	nan	nan	nan	nan	nan
chr11:70090082-70090082(-)	chr11_0_70090081	0	12	0	10	nan	nan	nan	nan	nan
chr11:70098065-70098065(-)	chr11_0_70098064	1	13	1	10	nan	nan	nan	nan	nan
chr11:70099110-70099110(-)	chr11_0_70099109	0	14	0	10	nan	nan	nan	nan	nan
chr11:70098452-70098452(-)	chr11_0_70098451	0	14	0	10	nan	nan	nan	nan	nan
chr11:70095592-70095592(+)	chr11_1_70095591	0	15	0	10	nan	nan	nan	nan	nan
chr11:70095196-70095196(+)	chr11_1_70095195	0	13	0	10	nan	nan	nan	nan	nan
chr11:70098799-70098799(-)	chr11_0_70098798	0	16	1	10	nan	nan	nan	nan	nan
chr11:70095409-70095409(+)	chr11_1_70095408	0	15	0	10	nan	nan	nan	nan	nan
chr11:70099052-70099052(-)	chr11_0_70099051	0	15	0	10	nan	nan	nan	nan	nan
chr11:70090112-70090112(-)	chr11_0_70090111	0	12	0	10	nan	nan	nan	nan	nan
chr11:70096058-70096058(+)	chr11_1_70096057	0	14	0	10	nan	nan	nan	nan	nan
chr11:70090246-70090246(-)	chr11_0_70090245	0	11	0	10	nan	nan	nan	nan	nan
chr11:70095359-70095359(-)	chr11_0_70095358	0	17	0	10	nan	nan	nan	nan	nan
chr11:70098136-70098136(+)	chr11_1_70098135	1	12	1	10	nan	nan	nan	nan	nan
chr11:70095488-70095488(+)	chr11_1_70095487	0	15	0	10	nan	nan	nan	nan	nan
chr11:70098220-70098220(-)	chr11_0_70098219	0	13	0	10	nan	nan	nan	nan	nan
chr11:70098616-70098616(-)	chr11_0_70098615	0	14	0	10	nan	nan	nan	nan	nan
chr11:70093756-70093756(-)	chr11_0_70093755	0	10	0	10	nan	nan	nan	nan	nan
chr11:70090762-70090762(+)	chr11_1_70090761	0	13	0	10	nan	nan	nan	nan	nan
chr11:70096667-70096667(+)	chr11_1_70096666	0	14	0	10	nan	nan	nan	nan	nan
chr11:70096271-70096271(+)	chr11_1_70096270	0	13	0	10	nan	nan	nan	nan	nan
chr11:70095968-70095968(-)	chr11_0_70095967	0	15	0	10	nan	nan	nan	nan	nan
chr11:70095572-70095572(-)	chr11_0_70095571	1	15	1	10	nan	nan	nan	nan	nan
chr11:70098745-70098745(+)	chr11_1_70098744	0	14	0	10	nan	nan	nan	nan	nan
chr11:70093489-70093489(+)	chr11_1_70093488	0	10	0	10	nan	nan	nan	nan	nan
chr11:70096221-70096221(-)	chr11_0_70096220	0	14	1	10	nan	nan	nan	nan	nan
chr11:70099528-70099528(+)	chr11_1_70099527	0	15	0	10	nan	nan	nan	nan	nan
chr11:70098695-70098695(-)	chr11_0_70098694	0	14	0	10	nan	nan	nan	nan	nan
chr11:70098829-70098829(-)	chr11_0_70098828	0	16	0	10	nan	nan	nan	nan	nan
chr11:70099344-70099344(-)	chr11_0_70099343	0	16	0	10	nan	nan	nan	nan	nan
chr11:70090579-70090579(+)	chr11_1_70090578	0	13	0	10	nan	nan	nan	nan	nan
chr11:70096088-70096088(+)	chr11_1_70096087	0	14	0	10	nan	nan	nan	nan	nan
chr11:70095785-70095785(-)	chr11_0_70095784	0	14	0	10	nan	nan	nan	nan	nan
chr11:70090014-70090014(-)	chr11_0_70090013	0	13	0	10	nan	nan	nan	nan	nan
chr11:70096172-70096172(-)	chr11_0_70096171	0	13	0	10	nan	nan	nan	nan	nan
chr11:70099345-70099345(+)	chr11_1_70099344	0	14	0	10	nan	nan	nan	nan	nan
chr11:70090396-70090396(+)	chr11_1_70090395	0	13	0	10	nan	nan	nan	nan	nan
chr11:70096697-70096697(+)	chr11_1_70096696	0	14	0	10	nan	nan	nan	nan	nan
chr11:70096301-70096301(+)	chr11_1_70096300	1	13	2	10	nan	nan	nan	nan	nan
chr11:70090134-70090134(+)	chr11_1_70090133	0	13	0	10	nan	nan	nan	nan	nan
chr11:70095998-70095998(-)	chr11_0_70095997	0	14	0	10	nan	nan	nan	nan	nan
chr11:70096435-70096435(+)	chr11_1_70096434	0	13	0	10	nan	nan	nan	nan	nan
chr11:70096909-70096909(-)	chr11_0_70096908	0	13	0	10	nan	nan	nan	nan	nan
chr11:70099429-70099429(-)	chr11_0_70099428	0	16	0	10	nan	nan	nan	nan	nan
chr11:70090480-70090480(-)	chr11_0_70090479	0	12	0	10	nan	nan	nan	nan	nan
chr11:70099558-70099558(+)	chr11_1_70099557	0	15	0	10	nan	nan	nan	nan	nan
chr11:70093391-70093391(+)	chr11_1_70093390	0	10	0	10	nan	nan	nan	nan	nan
chr11:70099296-70099296(+)	chr11_1_70099295	0	14	0	10	nan	nan	nan	nan	nan
chr11:70098900-70098900(+)	chr11_1_70098899	0	14	0	10	nan	nan	nan	nan	nan
chr11:70093999-70093999(-)	chr11_0_70093998	0	10	0	10	nan	nan	nan	nan	nan
chr11:70099508-70099508(-)	chr11_0_70099507	0	16	0	10	nan	nan	nan	nan	nan
chr11:70091005-70091005(+)	chr11_1_70091004	0	11	0	10	nan	nan	nan	nan	nan
chr11:70099112-70099112(-)	chr11_0_70099111	0	14	0	10	nan	nan	nan	nan	nan
chr11:70090743-70090743(+)	chr11_1_70090742	0	13	0	10	nan	nan	nan	nan	nan
chr11:70090347-70090347(+)	chr11_1_70090346	0	13	0	10	nan	nan	nan	nan	nan
chr11:70090085-70090085(+)	chr11_1_70090084	0	12	0	10	nan	nan	nan	nan	nan
chr11:70099895-70099895(-)	chr11_0_70099894	0	15	0	10	nan	nan	nan	nan	nan
chr11:70091089-70091089(-)	chr11_0_70091088	0	10	0	10	nan	nan	nan	nan	nan
chr11:70090693-70090693(-)	chr11_0_70090692	0	11	0	10	nan	nan	nan	nan	nan
chr11:70093866-70093866(+)	chr11_1_70093865	0	10	0	10	nan	nan	nan	nan	nan
chr11:70096598-70096598(-)	chr11_0_70096597	0	14	0	10	nan	nan	nan	nan	nan
chr11:70099113-70099113(+)	chr11_1_70099112	0	13	0	10	nan	nan	nan	nan	nan
chr11:70090822-70090822(+)	chr11_1_70090821	0	12	0	10	nan	nan	nan	nan	nan
chr11:70099063-70099063(-)	chr11_0_70099062	0	15	0	10	nan	nan	nan	nan	nan
chr11:70090164-70090164(+)	chr11_1_70090163	0	13	0	10	nan	nan	nan	nan	nan
chr11:70096069-70096069(+)	chr11_1_70096068	0	14	0	10	nan	nan	nan	nan	nan
chr11:70090298-70090298(+)	chr11_1_70090297	0	12	0	10	nan	nan	nan	nan	nan
chr11:70097114-70097114(+)	chr11_1_70097113	0	14	0	10	nan	nan	nan	nan	nan
chr11:70090510-70090510(-)	chr11_0_70090509	0	12	0	10	nan	nan	nan	nan	nan
chr11:70096811-70096811(-)	chr11_0_70096810	0	13	0	10	nan	nan	nan	nan	nan
chr11:70099588-70099588(+)	chr11_1_70099587	0	15	0	10	nan	nan	nan	nan	nan
chr11:70094204-70094204(+)	chr11_1_70094203	0	11	0	10	nan	nan	nan	nan	nan
chr11:70096282-70096282(+)	chr11_1_70096281	0	13	0	10	nan	nan	nan	nan	nan
chr11:70099410-70099410(-)	chr11_0_70099409	0	16	0	10	nan	nan	nan	nan	nan
chr11:70091119-70091119(-)	chr11_0_70091118	0	10	0	10	nan	nan	nan	nan	nan
chr11:70097065-70097065(+)	chr11_1_70097064	0	14	0	10	nan	nan	nan	nan	nan
chr11:70096232-70096232(-)	chr11_0_70096231	0	14	0	10	nan	nan	nan	nan	nan
chr11:70093634-70093634(+)	chr11_1_70093633	0	10	0	10	nan	nan	nan	nan	nan
chr11:70093980-70093980(-)	chr11_0_70093979	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094629-70094629(-)	chr11_0_70094628	0	14	0	10	nan	nan	nan	nan	nan
chr11:70090724-70090724(+)	chr11_1_70090723	0	13	0	10	nan	nan	nan	nan	nan
chr11:70091635-70091635(+)	chr11_1_70091634	0	11	0	10	nan	nan	nan	nan	nan
chr11:70094367-70094367(-)	chr11_0_70094366	0	13	0	10	nan	nan	nan	nan	nan
chr11:70097540-70097540(+)	chr11_1_70097539	0	14	0	10	nan	nan	nan	nan	nan
chr11:70097278-70097278(+)	chr11_1_70097277	0	15	0	10	nan	nan	nan	nan	nan
chr11:70096445-70096445(-)	chr11_0_70096444	1	13	1	10	nan	nan	nan	nan	nan
chr11:70091719-70091719(-)	chr11_0_70091718	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094100-70094100(+)	chr11_1_70094099	0	12	0	10	nan	nan	nan	nan	nan
chr11:70094496-70094496(+)	chr11_1_70094495	0	13	0	10	nan	nan	nan	nan	nan
chr11:70093838-70093838(+)	chr11_1_70093837	0	10	0	10	nan	nan	nan	nan	nan
chr11:70099743-70099743(+)	chr11_1_70099742	0	15	0	10	nan	nan	nan	nan	nan
chr11:70091848-70091848(+)	chr11_1_70091847	0	11	0	10	nan	nan	nan	nan	nan
chr11:70091452-70091452(+)	chr11_1_70091451	0	10	0	10	nan	nan	nan	nan	nan
chr11:70097307-70097307(-)	chr11_0_70097306	1	16	1	10	nan	nan	nan	nan	nan
chr11:70097482-70097482(+)	chr11_1_70097481	0	14	0	10	nan	nan	nan	nan	nan
chr11:70091274-70091274(-)	chr11_0_70091273	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094051-70094051(+)	chr11_1_70094050	0	11	0	10	nan	nan	nan	nan	nan
chr11:70093789-70093789(+)	chr11_1_70093788	0	11	0	10	nan	nan	nan	nan	nan
chr11:70094834-70094834(+)	chr11_1_70094833	0	14	0	10	nan	nan	nan	nan	nan
chr11:70097570-70097570(+)	chr11_1_70097569	0	14	0	10	nan	nan	nan	nan	nan
chr11:70094135-70094135(-)	chr11_0_70094134	0	10	0	10	nan	nan	nan	nan	nan
chr11:70092011-70092011(-)	chr11_0_70092010	0	11	0	10	nan	nan	nan	nan	nan
chr11:70094264-70094264(+)	chr11_1_70094263	0	12	0	10	nan	nan	nan	nan	nan
chr11:70097392-70097392(-)	chr11_0_70097391	0	14	0	10	nan	nan	nan	nan	nan
chr11:70097907-70097907(-)	chr11_0_70097906	1	13	1	10	nan	nan	nan	nan	nan
chr11:70094913-70094913(+)	chr11_1_70094912	1	12	0	10	nan	nan	nan	nan	nan
chr11:70098041-70098041(-)	chr11_0_70098040	0	12	0	10	nan	nan	nan	nan	nan
chr11:70096729-70096729(+)	chr11_1_70096728	0	13	0	10	nan	nan	nan	nan	nan
chr11:70094997-70094997(-)	chr11_0_70094996	0	13	0	10	nan	nan	nan	nan	nan
chr11:70097774-70097774(+)	chr11_1_70097773	0	12	0	10	nan	nan	nan	nan	nan
chr11:70092399-70092399(+)	chr11_1_70092398	0	10	0	10	nan	nan	nan	nan	nan
chr11:70091566-70091566(-)	chr11_0_70091565	0	10	0	10	nan	nan	nan	nan	nan
chr11:70097471-70097471(-)	chr11_0_70097470	0	14	0	10	nan	nan	nan	nan	nan
chr11:70097512-70097512(+)	chr11_1_70097511	0	14	0	10	nan	nan	nan	nan	nan
chr11:70091700-70091700(-)	chr11_0_70091699	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094081-70094081(+)	chr11_1_70094080	0	10	0	10	nan	nan	nan	nan	nan
chr11:70097209-70097209(-)	chr11_0_70097208	0	15	0	10	nan	nan	nan	nan	nan
chr11:70099986-70099986(+)	chr11_1_70099985	0	13	0	10	nan	nan	nan	nan	nan
chr11:70095260-70095260(+)	chr11_1_70095259	2	15	1	10	nan	nan	nan	nan	nan
chr11:70094427-70094427(-)	chr11_0_70094426	0	13	0	10	nan	nan	nan	nan	nan
chr11:70099936-70099936(-)	chr11_0_70099935	0	15	0	10	nan	nan	nan	nan	nan
chr11:70094561-70094561(-)	chr11_0_70094560	0	13	0	10	nan	nan	nan	nan	nan
chr11:70094602-70094602(+)	chr11_1_70094601	0	12	0	10	nan	nan	nan	nan	nan
chr11:70091517-70091517(-)	chr11_0_70091516	0	10	0	10	nan	nan	nan	nan	nan
chr11:70097463-70097463(+)	chr11_1_70097462	0	13	0	10	nan	nan	nan	nan	nan
chr11:70098071-70098071(-)	chr11_0_70098070	0	13	0	10	nan	nan	nan	nan	nan
chr11:70094640-70094640(-)	chr11_0_70094639	0	14	0	10	nan	nan	nan	nan	nan
chr11:70094378-70094378(-)	chr11_0_70094377	0	13	0	10	nan	nan	nan	nan	nan
chr11:70095289-70095289(-)	chr11_0_70095288	0	16	0	10	nan	nan	nan	nan	nan
chr11:70095423-70095423(-)	chr11_0_70095422	0	16	0	10	nan	nan	nan	nan	nan
chr11:70095464-70095464(+)	chr11_1_70095463	0	16	0	10	nan	nan	nan	nan	nan
chr11:70098200-70098200(+)	chr11_1_70098199	0	12	0	10	nan	nan	nan	nan	nan
chr11:70098546-70098546(-)	chr11_0_70098545	0	13	0	10	nan	nan	nan	nan	nan
chr11:70092379-70092379(-)	chr11_0_70092378	0	11	0	10	nan	nan	nan	nan	nan
chr11:70098284-70098284(-)	chr11_0_70098283	0	13	0	10	nan	nan	nan	nan	nan
chr11:70095290-70095290(+)	chr11_1_70095289	0	15	0	10	nan	nan	nan	nan	nan
chr11:70094591-70094591(-)	chr11_0_70094590	0	14	0	10	nan	nan	nan	nan	nan
chr11:70095028-70095028(+)	chr11_1_70095027	0	11	0	10	nan	nan	nan	nan	nan
chr11:70095677-70095677(+)	chr11_1_70095676	2	15	1	10	nan	nan	nan	nan	nan
chr11:70094978-70094978(-)	chr11_0_70094977	0	14	0	10	nan	nan	nan	nan	nan
chr11:70098151-70098151(+)	chr11_1_70098150	0	12	0	10	nan	nan	nan	nan	nan
chr11:70091934-70091934(-)	chr11_0_70091933	0	10	0	10	nan	nan	nan	nan	nan
chr11:70095057-70095057(-)	chr11_0_70095056	0	14	0	10	nan	nan	nan	nan	nan
chr11:70092197-70092197(+)	chr11_1_70092196	0	10	0	10	nan	nan	nan	nan	nan
chr11:70092409-70092409(-)	chr11_0_70092408	1	10	1	10	nan	nan	nan	nan	nan
chr11:70097918-70097918(-)	chr11_0_70097917	0	13	0	10	nan	nan	nan	nan	nan
chr11:70095058-70095058(+)	chr11_1_70095057	0	13	0	10	nan	nan	nan	nan	nan
chr11:70098701-70098701(-)	chr11_0_70098700	0	14	0	10	nan	nan	nan	nan	nan
chr11:70095270-70095270(-)	chr11_0_70095269	0	14	0	10	nan	nan	nan	nan	nan
chr11:70095707-70095707(+)	chr11_1_70095706	1	15	0	10	nan	nan	nan	nan	nan
chr11:70095142-70095142(-)	chr11_0_70095141	0	14	0	10	nan	nan	nan	nan	nan
chr11:70092360-70092360(-)	chr11_0_70092359	0	10	0	10	nan	nan	nan	nan	nan
chr11:70091964-70091964(-)	chr11_0_70091963	0	11	0	10	nan	nan	nan	nan	nan
chr11:70092098-70092098(-)	chr11_0_70092097	0	11	0	10	nan	nan	nan	nan	nan
chr11:70095920-70095920(+)	chr11_1_70095919	2	14	2	10	nan	nan	nan	nan	nan
chr11:70090149-70090149(+)	chr11_1_70090148	0	13	0	10	nan	nan	nan	nan	nan
chr11:70090361-70090361(-)	chr11_0_70090360	0	12	0	10	nan	nan	nan	nan	nan
chr11:70092177-70092177(-)	chr11_0_70092176	0	11	0	10	nan	nan	nan	nan	nan
chr11:70095088-70095088(+)	chr11_1_70095087	0	14	0	10	nan	nan	nan	nan	nan
chr11:70098731-70098731(-)	chr11_0_70098730	0	15	0	10	nan	nan	nan	nan	nan
chr11:70099127-70099127(-)	chr11_0_70099126	0	14	0	10	nan	nan	nan	nan	nan
chr11:70096133-70096133(+)	chr11_1_70096132	0	14	0	10	nan	nan	nan	nan	nan
chr11:70095737-70095737(+)	chr11_1_70095736	0	14	0	10	nan	nan	nan	nan	nan
chr11:70098469-70098469(-)	chr11_0_70098468	0	14	0	10	nan	nan	nan	nan	nan
chr11:70090574-70090574(-)	chr11_0_70090573	0	11	0	10	nan	nan	nan	nan	nan
chr11:70095821-70095821(-)	chr11_0_70095820	2	16	2	10	nan	nan	nan	nan	nan
chr11:70096217-70096217(-)	chr11_0_70096216	0	15	0	10	nan	nan	nan	nan	nan
chr11:70098336-70098336(+)	chr11_1_70098335	0	12	0	10	nan	nan	nan	nan	nan
chr11:70098548-70098548(-)	chr11_0_70098547	0	13	0	10	nan	nan	nan	nan	nan
chr11:70090179-70090179(+)	chr11_1_70090178	0	12	0	10	nan	nan	nan	nan	nan
chr11:70095688-70095688(+)	chr11_1_70095687	0	15	0	10	nan	nan	nan	nan	nan
chr11:70095292-70095292(+)	chr11_1_70095291	0	15	0	10	nan	nan	nan	nan	nan
chr11:70098420-70098420(-)	chr11_0_70098419	0	13	0	10	nan	nan	nan	nan	nan
chr11:70096296-70096296(-)	chr11_0_70096295	0	13	0	10	nan	nan	nan	nan	nan
chr11:70090525-70090525(-)	chr11_0_70090524	0	12	0	10	nan	nan	nan	nan	nan
chr11:70090129-70090129(-)	chr11_0_70090128	0	12	0	10	nan	nan	nan	nan	nan
chr11:70095772-70095772(-)	chr11_0_70095771	0	16	0	10	nan	nan	nan	nan	nan
chr11:70095376-70095376(-)	chr11_0_70095375	0	17	0	10	nan	nan	nan	nan	nan
chr11:70098153-70098153(+)	chr11_1_70098152	0	12	0	10	nan	nan	nan	nan	nan
chr11:70099157-70099157(-)	chr11_0_70099156	0	14	0	10	nan	nan	nan	nan	nan
chr11:70096163-70096163(+)	chr11_1_70096162	0	14	0	10	nan	nan	nan	nan	nan
chr11:70098633-70098633(-)	chr11_0_70098632	0	12	0	10	nan	nan	nan	nan	nan
chr11:70090130-70090130(+)	chr11_1_70090129	0	13	0	10	nan	nan	nan	nan	nan
chr11:70090604-70090604(-)	chr11_0_70090603	0	11	0	10	nan	nan	nan	nan	nan
chr11:70098366-70098366(+)	chr11_1_70098365	0	12	0	10	nan	nan	nan	nan	nan
chr11:70091125-70091125(-)	chr11_0_70091124	0	10	0	10	nan	nan	nan	nan	nan
chr11:70099108-70099108(-)	chr11_0_70099107	0	13	0	10	nan	nan	nan	nan	nan
chr11:70098712-70098712(-)	chr11_0_70098711	0	15	0	10	nan	nan	nan	nan	nan
chr11:70099757-70099757(-)	chr11_0_70099756	1	16	1	10	nan	nan	nan	nan	nan
chr11:70096367-70096367(+)	chr11_1_70096366	0	13	0	10	nan	nan	nan	nan	nan
chr11:70090159-70090159(-)	chr11_0_70090158	0	12	0	10	nan	nan	nan	nan	nan
chr11:70095802-70095802(-)	chr11_0_70095801	0	14	0	10	nan	nan	nan	nan	nan
chr11:70090808-70090808(-)	chr11_0_70090807	0	12	0	10	nan	nan	nan	nan	nan
chr11:70096847-70096847(-)	chr11_0_70096846	0	13	0	10	nan	nan	nan	nan	nan
chr11:70099624-70099624(+)	chr11_1_70099623	0	15	0	10	nan	nan	nan	nan	nan
chr11:70099362-70099362(+)	chr11_1_70099361	0	15	0	10	nan	nan	nan	nan	nan
chr11:70094199-70094199(-)	chr11_0_70094198	0	13	0	10	nan	nan	nan	nan	nan
chr11:70093803-70093803(-)	chr11_0_70093802	0	10	0	10	nan	nan	nan	nan	nan
chr11:70096976-70096976(+)	chr11_1_70096975	0	13	0	10	nan	nan	nan	nan	nan
chr11:70099708-70099708(-)	chr11_0_70099707	0	16	0	10	nan	nan	nan	nan	nan
chr11:70090413-70090413(+)	chr11_1_70090412	0	13	0	10	nan	nan	nan	nan	nan
chr11:70090110-70090110(-)	chr11_0_70090109	0	11	0	10	nan	nan	nan	nan	nan
chr11:70090547-70090547(+)	chr11_1_70090546	0	12	0	10	nan	nan	nan	nan	nan
chr11:70096056-70096056(+)	chr11_1_70096055	0	14	0	10	nan	nan	nan	nan	nan
chr11:70091155-70091155(-)	chr11_0_70091154	0	10	0	10	nan	nan	nan	nan	nan
chr11:70090759-70090759(-)	chr11_0_70090758	0	11	0	10	nan	nan	nan	nan	nan
chr11:70091196-70091196(+)	chr11_1_70091195	0	11	0	10	nan	nan	nan	nan	nan
chr11:70096664-70096664(-)	chr11_0_70096663	0	15	0	10	nan	nan	nan	nan	nan
chr11:70099575-70099575(+)	chr11_1_70099574	0	15	0	10	nan	nan	nan	nan	nan
chr11:70093408-70093408(+)	chr11_1_70093407	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094278-70094278(-)	chr11_0_70094277	0	13	0	10	nan	nan	nan	nan	nan
chr11:70099787-70099787(-)	chr11_0_70099786	0	17	0	10	nan	nan	nan	nan	nan
chr11:70091022-70091022(+)	chr11_1_70091021	0	11	0	10	nan	nan	nan	nan	nan
chr11:70096135-70096135(+)	chr11_1_70096134	0	14	0	10	nan	nan	nan	nan	nan
chr11:70096269-70096269(+)	chr11_1_70096268	0	13	0	10	nan	nan	nan	nan	nan
chr11:70097139-70097139(-)	chr11_0_70097138	0	16	0	10	nan	nan	nan	nan	nan
chr11:70090972-70090972(-)	chr11_0_70090971	0	12	0	10	nan	nan	nan	nan	nan
chr11:70091409-70091409(+)	chr11_1_70091408	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094145-70094145(+)	chr11_1_70094144	0	11	0	10	nan	nan	nan	nan	nan
chr11:70091106-70091106(-)	chr11_0_70091105	0	10	0	10	nan	nan	nan	nan	nan
chr11:70090710-70090710(-)	chr11_0_70090709	0	12	0	10	nan	nan	nan	nan	nan
chr11:70096918-70096918(+)	chr11_1_70096917	0	13	0	10	nan	nan	nan	nan	nan
chr11:70099392-70099392(+)	chr11_1_70099391	0	15	0	10	nan	nan	nan	nan	nan
chr11:70099130-70099130(+)	chr11_1_70099129	0	12	0	10	nan	nan	nan	nan	nan
chr11:70094270-70094270(+)	chr11_1_70094269	2	14	2	10	nan	nan	nan	nan	nan
chr11:70093833-70093833(-)	chr11_0_70093832	0	10	0	10	nan	nan	nan	nan	nan
chr11:70099342-70099342(-)	chr11_0_70099341	0	16	0	10	nan	nan	nan	nan	nan
chr11:70097527-70097527(+)	chr11_1_70097526	0	14	0	10	nan	nan	nan	nan	nan
chr11:70099209-70099209(+)	chr11_1_70099208	0	14	0	10	nan	nan	nan	nan	nan
chr11:70094349-70094349(+)	chr11_1_70094348	0	12	0	10	nan	nan	nan	nan	nan
chr11:70091052-70091052(+)	chr11_1_70091051	0	11	0	10	nan	nan	nan	nan	nan
chr11:70094433-70094433(-)	chr11_0_70094432	0	12	0	10	nan	nan	nan	nan	nan
chr11:70091835-70091835(+)	chr11_1_70091834	0	10	0	10	nan	nan	nan	nan	nan
chr11:70096907-70096907(-)	chr11_0_70096906	0	13	0	10	nan	nan	nan	nan	nan
chr11:70090740-70090740(-)	chr11_0_70090739	0	12	0	10	nan	nan	nan	nan	nan
chr11:70096645-70096645(-)	chr11_0_70096644	1	15	0	10	nan	nan	nan	nan	nan
chr11:70091785-70091785(-)	chr11_0_70091784	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094562-70094562(+)	chr11_1_70094561	0	11	0	10	nan	nan	nan	nan	nan
chr11:70097294-70097294(-)	chr11_0_70097293	0	16	0	10	nan	nan	nan	nan	nan
chr11:70094696-70094696(+)	chr11_1_70094695	0	13	0	10	nan	nan	nan	nan	nan
chr11:70094038-70094038(+)	chr11_1_70094037	0	12	0	10	nan	nan	nan	nan	nan
chr11:70093735-70093735(-)	chr11_0_70093734	0	10	0	10	nan	nan	nan	nan	nan
chr11:70096512-70096512(+)	chr11_1_70096511	0	14	0	10	nan	nan	nan	nan	nan
chr11:70094646-70094646(-)	chr11_0_70094645	0	14	0	10	nan	nan	nan	nan	nan
chr11:70091652-70091652(+)	chr11_1_70091651	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094384-70094384(-)	chr11_0_70094383	0	13	0	10	nan	nan	nan	nan	nan
chr11:70097557-70097557(+)	chr11_1_70097556	0	14	0	10	nan	nan	nan	nan	nan
chr11:70090557-70090557(-)	chr11_0_70090556	0	12	0	10	nan	nan	nan	nan	nan
chr11:70091602-70091602(-)	chr11_0_70091601	0	10	0	10	nan	nan	nan	nan	nan
chr11:70091736-70091736(-)	chr11_0_70091735	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094117-70094117(+)	chr11_1_70094116	1	10	1	10	nan	nan	nan	nan	nan
chr11:70097245-70097245(-)	chr11_0_70097244	0	15	0	10	nan	nan	nan	nan	nan
chr11:70097374-70097374(+)	chr11_1_70097373	0	14	0	10	nan	nan	nan	nan	nan
chr11:70091949-70091949(-)	chr11_0_70091948	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094464-70094464(+)	chr11_1_70094463	1	12	1	10	nan	nan	nan	nan	nan
chr11:70099973-70099973(+)	chr11_1_70099972	1	14	0	10	nan	nan	nan	nan	nan
chr11:70091682-70091682(+)	chr11_1_70091681	0	11	0	10	nan	nan	nan	nan	nan
chr11:70094414-70094414(-)	chr11_0_70094413	0	13	0	10	nan	nan	nan	nan	nan
chr11:70097191-70097191(+)	chr11_1_70097190	0	15	0	10	nan	nan	nan	nan	nan
chr11:70097325-70097325(+)	chr11_1_70097324	0	15	0	10	nan	nan	nan	nan	nan
chr11:70092028-70092028(-)	chr11_0_70092027	0	11	0	10	nan	nan	nan	nan	nan
chr11:70097974-70097974(+)	chr11_1_70097973	0	12	0	10	nan	nan	nan	nan	nan
chr11:70094543-70094543(+)	chr11_1_70094542	0	12	0	10	nan	nan	nan	nan	nan
chr11:70091108-70091108(-)	chr11_0_70091107	0	10	0	10	nan	nan	nan	nan	nan
chr11:70094889-70094889(-)	chr11_0_70094888	0	15	0	10	nan	nan	nan	nan	nan
chr11:70094930-70094930(+)	chr11_1_70094929	1	14	1	10	nan	nan	nan	nan	nan
chr11:70094231-70094231(-)	chr11_0_70094230	0	13	0	10	nan	nan	nan	nan	nan
chr11:70097404-70097404(+)	chr11_1_70097403	2	13	2	10	nan	nan	nan	nan	nan
chr11:70095276-70095276(-)	chr11_0_70095275	0	14	0	10	nan	nan	nan	nan	nan
chr11:70092282-70092282(+)	chr11_1_70092281	0	12	0	10	nan	nan	nan	nan	nan
chr11:70091979-70091979(-)	chr11_0_70091978	0	11	0	10	nan	nan	nan	nan	nan
chr11:70097092-70097092(-)	chr11_0_70097091	0	15	0	10	nan	nan	nan	nan	nan
